Comuna;FECHA_INMUNIZACION;N° de vacunados;Criterio_elegibilidad;Servicio;FECHA_INMUNIZACION2;Campaña
Conchalí;2023-04-05;18;Embarazadas;Norte;04-05;2023
Conchalí;2023-04-06;13;Embarazadas;Norte;04-06;2023
Conchalí;2023-04-10;15;Embarazadas;Norte;04-10;2023
Conchalí;2023-04-11;13;Embarazadas;Norte;04-11;2023
Conchalí;2023-04-12;13;Embarazadas;Norte;04-12;2023
Conchalí;2023-04-13;10;Embarazadas;Norte;04-13;2023
Conchalí;2023-04-14;9;Embarazadas;Norte;04-14;2023
Conchalí;2023-04-15;1;Embarazadas;Norte;04-15;2023
Curacaví;2023-03-15;2;Embarazadas;Occidente;03-15;2023
Curacaví;2023-03-16;2;Embarazadas;Occidente;03-16;2023
Curacaví;2023-03-17;1;Embarazadas;Occidente;03-17;2023
Curacaví;2023-03-20;4;Embarazadas;Occidente;03-20;2023
Curacaví;2023-03-22;3;Embarazadas;Occidente;03-22;2023
Curacaví;2023-03-23;2;Embarazadas;Occidente;03-23;2023
Curacaví;2023-03-27;2;Embarazadas;Occidente;03-27;2023
Curacaví;2023-03-28;2;Embarazadas;Occidente;03-28;2023
Curacaví;2023-03-29;2;Embarazadas;Occidente;03-29;2023
Curacaví;2023-03-30;1;Embarazadas;Occidente;03-30;2023
Curacaví;2023-03-31;1;Embarazadas;Occidente;03-31;2023
Curacaví;2023-04-03;5;Embarazadas;Occidente;04-03;2023
Curacaví;2023-04-04;2;Embarazadas;Occidente;04-04;2023
Curacaví;2023-04-05;3;Embarazadas;Occidente;04-05;2023
Curacaví;2023-04-06;2;Embarazadas;Occidente;04-06;2023
Curacaví;2023-04-10;1;Embarazadas;Occidente;04-10;2023
Curacaví;2023-04-11;5;Embarazadas;Occidente;04-11;2023
Curacaví;2023-04-12;2;Embarazadas;Occidente;04-12;2023
Curacaví;2023-04-13;1;Embarazadas;Occidente;04-13;2023
Curacaví;2023-04-14;4;Embarazadas;Occidente;04-14;2023
El Bosque;2023-03-16;1;Embarazadas;Sur;03-16;2023
El Bosque;2023-03-17;30;Embarazadas;Sur;03-17;2023
El Bosque;2023-03-18;6;Embarazadas;Sur;03-18;2023
El Bosque;2023-03-20;24;Embarazadas;Sur;03-20;2023
El Bosque;2023-03-21;28;Embarazadas;Sur;03-21;2023
El Bosque;2023-03-22;37;Embarazadas;Sur;03-22;2023
El Bosque;2023-03-23;31;Embarazadas;Sur;03-23;2023
El Bosque;2023-03-24;31;Embarazadas;Sur;03-24;2023
El Bosque;2023-03-25;3;Embarazadas;Sur;03-25;2023
El Bosque;2023-03-27;27;Embarazadas;Sur;03-27;2023
El Bosque;2023-03-28;25;Embarazadas;Sur;03-28;2023
El Bosque;2023-03-29;22;Embarazadas;Sur;03-29;2023
El Bosque;2023-03-30;17;Embarazadas;Sur;03-30;2023
El Bosque;2023-03-31;25;Embarazadas;Sur;03-31;2023
El Bosque;2023-04-01;1;Embarazadas;Sur;04-01;2023
El Bosque;2023-04-03;27;Embarazadas;Sur;04-03;2023
El Bosque;2023-04-04;23;Embarazadas;Sur;04-04;2023
El Bosque;2023-04-05;12;Embarazadas;Sur;04-05;2023
El Bosque;2023-04-06;23;Embarazadas;Sur;04-06;2023
El Bosque;2023-04-10;21;Embarazadas;Sur;04-10;2023
El Bosque;2023-04-11;20;Embarazadas;Sur;04-11;2023
El Bosque;2023-04-12;13;Embarazadas;Sur;04-12;2023
El Bosque;2023-04-13;8;Embarazadas;Sur;04-13;2023
El Bosque;2023-04-14;16;Embarazadas;Sur;04-14;2023
El Bosque;2023-04-15;4;Embarazadas;Sur;04-15;2023
El Monte;2023-03-17;1;Embarazadas;Occidente;03-17;2023
El Monte;2023-03-20;4;Embarazadas;Occidente;03-20;2023
El Monte;2023-03-21;6;Embarazadas;Occidente;03-21;2023
El Monte;2023-03-22;3;Embarazadas;Occidente;03-22;2023
El Monte;2023-03-23;1;Embarazadas;Occidente;03-23;2023
El Monte;2023-03-27;6;Embarazadas;Occidente;03-27;2023
El Monte;2023-03-28;2;Embarazadas;Occidente;03-28;2023
El Monte;2023-03-29;4;Embarazadas;Occidente;03-29;2023
El Monte;2023-03-30;1;Embarazadas;Occidente;03-30;2023
El Monte;2023-03-31;3;Embarazadas;Occidente;03-31;2023
El Monte;2023-04-03;3;Embarazadas;Occidente;04-03;2023
El Monte;2023-04-04;9;Embarazadas;Occidente;04-04;2023
El Monte;2023-04-05;5;Embarazadas;Occidente;04-05;2023
El Monte;2023-04-06;2;Embarazadas;Occidente;04-06;2023
El Monte;2023-04-10;6;Embarazadas;Occidente;04-10;2023
El Monte;2023-04-11;1;Embarazadas;Occidente;04-11;2023
El Monte;2023-04-12;4;Embarazadas;Occidente;04-12;2023
El Monte;2023-04-13;3;Embarazadas;Occidente;04-13;2023
Estación Central;2023-03-15;10;Embarazadas;Central;03-15;2023
Estación Central;2023-03-16;25;Embarazadas;Central;03-16;2023
Estación Central;2023-03-17;13;Embarazadas;Central;03-17;2023
Estación Central;2023-03-20;11;Embarazadas;Central;03-20;2023
Estación Central;2023-03-21;18;Embarazadas;Central;03-21;2023
Estación Central;2023-03-22;27;Embarazadas;Central;03-22;2023
Estación Central;2023-03-23;26;Embarazadas;Central;03-23;2023
Estación Central;2023-03-24;18;Embarazadas;Central;03-24;2023
Estación Central;2023-03-25;2;Embarazadas;Central;03-25;2023
Estación Central;2023-03-27;24;Embarazadas;Central;03-27;2023
Estación Central;2023-03-28;26;Embarazadas;Central;03-28;2023
Estación Central;2023-03-29;17;Embarazadas;Central;03-29;2023
Estación Central;2023-03-30;18;Embarazadas;Central;03-30;2023
Estación Central;2023-03-31;12;Embarazadas;Central;03-31;2023
Estación Central;2023-04-03;27;Embarazadas;Central;04-03;2023
Estación Central;2023-04-04;22;Embarazadas;Central;04-04;2023
Estación Central;2023-04-05;15;Embarazadas;Central;04-05;2023
Estación Central;2023-04-06;13;Embarazadas;Central;04-06;2023
Estación Central;2023-04-10;22;Embarazadas;Central;04-10;2023
Estación Central;2023-04-11;17;Embarazadas;Central;04-11;2023
Estación Central;2023-04-12;21;Embarazadas;Central;04-12;2023
Estación Central;2023-04-13;15;Embarazadas;Central;04-13;2023
Estación Central;2023-04-14;10;Embarazadas;Central;04-14;2023
Huechuraba;2023-03-15;8;Embarazadas;Norte;03-15;2023
Huechuraba;2023-03-16;18;Embarazadas;Norte;03-16;2023
Huechuraba;2023-03-17;17;Embarazadas;Norte;03-17;2023
Huechuraba;2023-03-18;1;Embarazadas;Norte;03-18;2023
Huechuraba;2023-03-20;17;Embarazadas;Norte;03-20;2023
Huechuraba;2023-03-21;15;Embarazadas;Norte;03-21;2023
Huechuraba;2023-03-22;19;Embarazadas;Norte;03-22;2023
Huechuraba;2023-03-23;5;Embarazadas;Norte;03-23;2023
Huechuraba;2023-03-24;18;Embarazadas;Norte;03-24;2023
Huechuraba;2023-03-27;16;Embarazadas;Norte;03-27;2023
Huechuraba;2023-03-28;8;Embarazadas;Norte;03-28;2023
Huechuraba;2023-03-29;10;Embarazadas;Norte;03-29;2023
Huechuraba;2023-03-30;6;Embarazadas;Norte;03-30;2023
Huechuraba;2023-03-31;12;Embarazadas;Norte;03-31;2023
Huechuraba;2023-04-01;1;Embarazadas;Norte;04-01;2023
Huechuraba;2023-04-03;5;Embarazadas;Norte;04-03;2023
Huechuraba;2023-04-04;9;Embarazadas;Norte;04-04;2023
Huechuraba;2023-04-05;8;Embarazadas;Norte;04-05;2023
Huechuraba;2023-04-06;12;Embarazadas;Norte;04-06;2023
Huechuraba;2023-04-10;9;Embarazadas;Norte;04-10;2023
Huechuraba;2023-04-11;9;Embarazadas;Norte;04-11;2023
Huechuraba;2023-04-12;9;Embarazadas;Norte;04-12;2023
Huechuraba;2023-04-13;6;Embarazadas;Norte;04-13;2023
Huechuraba;2023-04-14;10;Embarazadas;Norte;04-14;2023
Independencia;2023-03-15;3;Embarazadas;Norte;03-15;2023
Independencia;2023-03-16;2;Embarazadas;Norte;03-16;2023
Independencia;2023-03-17;14;Embarazadas;Norte;03-17;2023
Independencia;2023-03-18;2;Embarazadas;Norte;03-18;2023
Independencia;2023-03-20;17;Embarazadas;Norte;03-20;2023
Independencia;2023-03-21;23;Embarazadas;Norte;03-21;2023
Independencia;2023-03-22;20;Embarazadas;Norte;03-22;2023
Independencia;2023-03-23;16;Embarazadas;Norte;03-23;2023
Independencia;2023-03-24;20;Embarazadas;Norte;03-24;2023
Independencia;2023-03-25;2;Embarazadas;Norte;03-25;2023
Independencia;2023-03-27;22;Embarazadas;Norte;03-27;2023
Independencia;2023-03-28;22;Embarazadas;Norte;03-28;2023
Independencia;2023-03-29;16;Embarazadas;Norte;03-29;2023
Independencia;2023-03-30;8;Embarazadas;Norte;03-30;2023
Independencia;2023-03-31;9;Embarazadas;Norte;03-31;2023
Independencia;2023-04-01;2;Embarazadas;Norte;04-01;2023
Independencia;2023-04-03;19;Embarazadas;Norte;04-03;2023
Independencia;2023-04-04;16;Embarazadas;Norte;04-04;2023
Independencia;2023-04-05;19;Embarazadas;Norte;04-05;2023
Independencia;2023-04-06;29;Embarazadas;Norte;04-06;2023
Independencia;2023-04-10;14;Embarazadas;Norte;04-10;2023
Independencia;2023-04-11;25;Embarazadas;Norte;04-11;2023
Independencia;2023-04-12;16;Embarazadas;Norte;04-12;2023
Independencia;2023-04-13;15;Embarazadas;Norte;04-13;2023
Independencia;2023-04-14;16;Embarazadas;Norte;04-14;2023
Independencia;2023-04-15;1;Embarazadas;Norte;04-15;2023
Isla de Maipo;2023-03-15;5;Embarazadas;Occidente;03-15;2023
Isla de Maipo;2023-03-16;7;Embarazadas;Occidente;03-16;2023
Isla de Maipo;2023-03-17;5;Embarazadas;Occidente;03-17;2023
Isla de Maipo;2023-03-20;6;Embarazadas;Occidente;03-20;2023
Isla de Maipo;2023-03-21;4;Embarazadas;Occidente;03-21;2023
Isla de Maipo;2023-03-22;5;Embarazadas;Occidente;03-22;2023
Isla de Maipo;2023-03-23;7;Embarazadas;Occidente;03-23;2023
Isla de Maipo;2023-03-24;5;Embarazadas;Occidente;03-24;2023
Isla de Maipo;2023-03-27;10;Embarazadas;Occidente;03-27;2023
Isla de Maipo;2023-03-28;8;Embarazadas;Occidente;03-28;2023
Isla de Maipo;2023-03-29;4;Embarazadas;Occidente;03-29;2023
Isla de Maipo;2023-03-30;3;Embarazadas;Occidente;03-30;2023
Isla de Maipo;2023-03-31;1;Embarazadas;Occidente;03-31;2023
Isla de Maipo;2023-04-03;3;Embarazadas;Occidente;04-03;2023
Isla de Maipo;2023-04-04;5;Embarazadas;Occidente;04-04;2023
Isla de Maipo;2023-04-05;7;Embarazadas;Occidente;04-05;2023
Isla de Maipo;2023-04-06;1;Embarazadas;Occidente;04-06;2023
Isla de Maipo;2023-04-10;1;Embarazadas;Occidente;04-10;2023
Isla de Maipo;2023-04-11;4;Embarazadas;Occidente;04-11;2023
Isla de Maipo;2023-04-12;3;Embarazadas;Occidente;04-12;2023
Isla de Maipo;2023-04-13;4;Embarazadas;Occidente;04-13;2023
Isla de Maipo;2023-04-14;2;Embarazadas;Occidente;04-14;2023
La Cisterna;2023-03-15;6;Embarazadas;Sur;03-15;2023
La Cisterna;2023-03-16;5;Embarazadas;Sur;03-16;2023
La Cisterna;2023-03-17;10;Embarazadas;Sur;03-17;2023
La Cisterna;2023-03-18;2;Embarazadas;Sur;03-18;2023
La Cisterna;2023-03-20;11;Embarazadas;Sur;03-20;2023
La Cisterna;2023-03-21;9;Embarazadas;Sur;03-21;2023
La Cisterna;2023-03-22;8;Embarazadas;Sur;03-22;2023
La Cisterna;2023-03-23;9;Embarazadas;Sur;03-23;2023
La Cisterna;2023-03-24;8;Embarazadas;Sur;03-24;2023
La Cisterna;2023-03-25;2;Embarazadas;Sur;03-25;2023
La Cisterna;2023-03-27;3;Embarazadas;Sur;03-27;2023
La Cisterna;2023-03-28;12;Embarazadas;Sur;03-28;2023
La Cisterna;2023-03-29;10;Embarazadas;Sur;03-29;2023
La Cisterna;2023-03-30;7;Embarazadas;Sur;03-30;2023
La Cisterna;2023-03-31;6;Embarazadas;Sur;03-31;2023
La Cisterna;2023-04-01;2;Embarazadas;Sur;04-01;2023
La Cisterna;2023-04-03;15;Embarazadas;Sur;04-03;2023
La Cisterna;2023-04-04;7;Embarazadas;Sur;04-04;2023
La Cisterna;2023-04-05;8;Embarazadas;Sur;04-05;2023
La Cisterna;2023-04-06;12;Embarazadas;Sur;04-06;2023
La Cisterna;2023-04-10;9;Embarazadas;Sur;04-10;2023
La Cisterna;2023-04-11;9;Embarazadas;Sur;04-11;2023
La Cisterna;2023-04-12;5;Embarazadas;Sur;04-12;2023
La Cisterna;2023-04-13;4;Embarazadas;Sur;04-13;2023
La Cisterna;2023-04-14;8;Embarazadas;Sur;04-14;2023
La Cisterna;2023-04-15;3;Embarazadas;Sur;04-15;2023
La Florida;2023-03-15;11;Embarazadas;Suroriente;03-15;2023
La Florida;2023-03-16;13;Embarazadas;Suroriente;03-16;2023
La Florida;2023-03-17;15;Embarazadas;Suroriente;03-17;2023
La Florida;2023-03-20;26;Embarazadas;Suroriente;03-20;2023
La Florida;2023-03-21;34;Embarazadas;Suroriente;03-21;2023
La Florida;2023-03-22;29;Embarazadas;Suroriente;03-22;2023
La Florida;2023-03-23;32;Embarazadas;Suroriente;03-23;2023
La Florida;2023-03-24;25;Embarazadas;Suroriente;03-24;2023
La Florida;2023-03-27;28;Embarazadas;Suroriente;03-27;2023
La Florida;2023-03-28;42;Embarazadas;Suroriente;03-28;2023
La Florida;2023-03-29;40;Embarazadas;Suroriente;03-29;2023
La Florida;2023-03-30;32;Embarazadas;Suroriente;03-30;2023
La Florida;2023-03-31;27;Embarazadas;Suroriente;03-31;2023
La Florida;2023-04-01;1;Embarazadas;Suroriente;04-01;2023
La Florida;2023-04-03;34;Embarazadas;Suroriente;04-03;2023
La Florida;2023-04-04;26;Embarazadas;Suroriente;04-04;2023
La Florida;2023-04-05;27;Embarazadas;Suroriente;04-05;2023
La Florida;2023-04-06;46;Embarazadas;Suroriente;04-06;2023
La Florida;2023-04-10;33;Embarazadas;Suroriente;04-10;2023
La Florida;2023-04-11;29;Embarazadas;Suroriente;04-11;2023
La Florida;2023-04-12;36;Embarazadas;Suroriente;04-12;2023
La Florida;2023-04-13;29;Embarazadas;Suroriente;04-13;2023
La Florida;2023-04-14;28;Embarazadas;Suroriente;04-14;2023
La Granja;2023-03-15;11;Embarazadas;Suroriente;03-15;2023
La Granja;2023-03-16;18;Embarazadas;Suroriente;03-16;2023
La Granja;2023-03-17;19;Embarazadas;Suroriente;03-17;2023
La Granja;2023-03-18;1;Embarazadas;Suroriente;03-18;2023
La Granja;2023-03-20;12;Embarazadas;Suroriente;03-20;2023
La Granja;2023-03-21;15;Embarazadas;Suroriente;03-21;2023
La Granja;2023-03-22;15;Embarazadas;Suroriente;03-22;2023
La Granja;2023-03-23;20;Embarazadas;Suroriente;03-23;2023
La Granja;2023-03-24;10;Embarazadas;Suroriente;03-24;2023
La Granja;2023-03-27;24;Embarazadas;Suroriente;03-27;2023
La Granja;2023-03-28;14;Embarazadas;Suroriente;03-28;2023
La Granja;2023-03-29;18;Embarazadas;Suroriente;03-29;2023
La Granja;2023-03-30;19;Embarazadas;Suroriente;03-30;2023
La Granja;2023-03-31;16;Embarazadas;Suroriente;03-31;2023
La Granja;2023-04-03;11;Embarazadas;Suroriente;04-03;2023
La Granja;2023-04-04;11;Embarazadas;Suroriente;04-04;2023
La Granja;2023-04-05;11;Embarazadas;Suroriente;04-05;2023
La Granja;2023-04-06;17;Embarazadas;Suroriente;04-06;2023
La Granja;2023-04-10;23;Embarazadas;Suroriente;04-10;2023
La Granja;2023-04-11;12;Embarazadas;Suroriente;04-11;2023
La Granja;2023-04-12;12;Embarazadas;Suroriente;04-12;2023
La Granja;2023-04-13;15;Embarazadas;Suroriente;04-13;2023
La Granja;2023-04-14;11;Embarazadas;Suroriente;04-14;2023
La Pintana;2023-03-15;8;Embarazadas;Suroriente;03-15;2023
La Pintana;2023-03-16;4;Embarazadas;Suroriente;03-16;2023
La Pintana;2023-03-17;14;Embarazadas;Suroriente;03-17;2023
La Pintana;2023-03-20;16;Embarazadas;Suroriente;03-20;2023
La Pintana;2023-03-21;10;Embarazadas;Suroriente;03-21;2023
La Pintana;2023-03-22;8;Embarazadas;Suroriente;03-22;2023
La Pintana;2023-03-23;11;Embarazadas;Suroriente;03-23;2023
La Pintana;2023-03-24;15;Embarazadas;Suroriente;03-24;2023
La Pintana;2023-03-25;1;Embarazadas;Suroriente;03-25;2023
La Pintana;2023-03-27;15;Embarazadas;Suroriente;03-27;2023
La Pintana;2023-03-28;25;Embarazadas;Suroriente;03-28;2023
